9.000000000000002274e+02,5.266666666666667425e+02,3.141592653589793116e+00,4.080000000000000000e+02,1.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.666666666666666794e-04,0.000000000000000000e+00,4.510000000000000000e+02,1.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.666666666666666794e-04,0.000000000000000000e+00,4.930000010339172150e+02,1.250000004505790372e+02,-4.838622424635775847e-08,0.000000000000000000e+00,-2.666666666666666794e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.899493348392791603e-01,0.000000000000000000e+00,2.666666666666666794e-04,-4.899493348392791603e-01
9.040057911885985504e+02,5.196661689780260076e+02,3.126447435795176144e+00,4.080000000000000000e+02,1.248222133333333375e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.333359999999999879e+01,0.000000000000000000e+00,4.510000000000000000e+02,1.248222133333333375e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.333359999999999879e+01,0.000000000000000000e+00,4.919603218101885318e+02,1.244836883649626316e+02,3.485453733753029332e-02,-3.758287861331703539e+01,-2.591089412936879910e+01,1.231751313282661631e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.419201812535810348e-01,-2.505525240887802596e+00,1.249484705804207962e+01,1.049711878357479922e-01
9.067890582008194542e+02,5.145720896328518847e+02,3.115634943222556075e+00,4.080000000000000000e+02,1.241999822222222321e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.666693333333333626e+01,0.000000000000000000e+00,4.504232197415371388e+02,1.240001601346681213e+02,1.479845836319368911e-02,-2.786519784317762927e+01,-3.670055799309273681e+01,6.849998038125225674e-01,4.907356309827208065e+02,1.235403291618892183e+02,5.480059972680258185e-02,-3.522436981848503024e+01,-3.412190453074770602e+01,1.180636688418362501e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.358002809727377524e-01,-1.700445936556370885e+00,1.300591321814633794e+01,7.884623716668709426e-02
9.087481474351247925e+02,5.108074321918511487e+02,3.107797379871684917e+00,4.080000000000000000e+02,1.231333066666666838e+02,0.000000000000000000e+00,0.000000000000000000e+00,-4.000026666666666131e+01,0.000000000000000000e+00,4.494714665259281219e+02,1.225981073500742013e+02,3.877375724352186137e-02,-2.794824255809639979e+01,-5.006653163167657539e+01,6.868731639929394062e-01,4.895622069633861884e+02,1.222246768491361593e+02,5.871077595047953512e-02,-3.514132510356626682e+01,-4.742259755883051042e+01,1.108509155353799430e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.578831877673447792e-01,0.000000000000000000e+00,1.333333333333333215e+01,7.791709320539297323e-02
9.100468418412152687e+02,5.082125092125038464e+02,3.102534606946106610e+00,4.079289982484845041e+02,1.216007699818542847e+02,1.969674877015922376e-03,-1.052142438402516333e+01,-5.654610272185932018e+01,2.888109764384215739e-01,4.485436970620290822e+02,1.207477248236171192e+02,5.125828267096044222e-02,-2.181473237670457621e+01,-6.203364632579751259e+01,-5.417346696959517427e-01,4.886754713821346172e+02,1.208580461246767612e+02,6.117252118593313748e-02,2.738983678531423660e+00,-1.803622600843227008e+00,-1.311797696378932121e-01,1.000000000000000000e+02,0.000000000000000000e+00,-1.056489455475251305e-01,1.000000000000000000e+02,1.333333333333333215e+01,5.223424221981964877e-02
9.142420961416037244e+02,5.064134747415137099e+02,3.099012975427855920e+00,4.077569329233376720e+02,1.199077172960792410e+02,4.209974017592972226e-03,7.006246464905417248e+00,5.300905909541138605e+00,-3.514246367016065076e-01,4.486464653591289107e+02,1.201332713808621691e+02,3.063974980318711488e-02,1.149355032339230931e+01,-8.082109279224518161e+00,-5.620280236054965295e-01,4.889125635427001839e+02,1.207033166269348357e+02,4.974509880301150599e-02,1.132993609177008842e+01,-7.647811816141646624e+00,-5.467818292660117097e-01,2.000000000000000000e+02,0.000000000000000000e+00,-2.194981105226201379e-01,1.000000000000000000e+02,1.333333333333333215e+01,-1.138491649750950074e-01
9.229335852732419880e+02,5.022580092950325366e+02,3.090338698415019181e+00,4.085816312746090375e+02,1.203803748549856181e+02,-2.738689271478565723e-02,1.094289133197534198e+02,4.484080940391818615e+01,4.730774188028827321e-01,4.490784841421399847e+02,1.198443663801849368e+02,7.979333991634453283e-03,7.968685323492924510e+01,2.340078050367325702e+01,-1.544274349431057125e+00,4.893546727599214705e+02,1.204034292812943221e+02,2.823063352195701731e-02,6.957977294222844478e+01,-3.226647565725141220e+01,-2.293173549201257266e+00,2.783952545071017539e+02,0.000000000000000000e+00,-4.265279160442947415e-01,1.000000000000000000e+02,6.607029507338099350e+00,1.757268933486948459e-01
9.370375226496862524e+02,4.914939979114266180e+02,3.067471662962745871e+00,4.139790914526418533e+02,1.220790200115395692e+02,-2.514270486064938345e-02,1.592711591384326368e+02,4.910272601219772071e+01,-1.188538916673751306e-01,4.539491352470569723e+02,1.212198539409265550e+02,-2.533669109058620320e-02,1.591689632539934962e+02,4.434930825331175441e+01,-1.188535601585440638e-01,4.936022651359184010e+02,1.208914103746782445e+02,-4.820882085705308073e-02,1.591298299699178926e+02,3.963297418968417674e+01,-1.188533876525590810e-01,3.567668653443359403e+02,0.000000000000000000e+00,-5.848078360977559953e-01,1.000000000000000000e+02,1.074605688298421491e+01,1.888449855346852058e-01
9.543902183683110252e+02,4.789534837136498027e+02,3.041093724299813505e+00,4.213904668314946207e+02,1.235560110983500834e+02,-4.901669621207226102e-02,2.325291027973127598e+02,3.962654802020026779e+01,-5.192996362967821078e-01,4.613551076338402481e+02,1.222077394008521480e+02,-4.893135128580682058e-02,2.321026627253102674e+02,1.944413651260686748e+01,-5.022428771216050913e-01,5.010644410454560784e+02,1.213174259687790055e+02,-6.790956547727905468e-02,2.317419719523897754e+02,-3.352998786788381480e-01,-4.994918734562782126e-01,4.421799463368245142e+02,0.000000000000000000e+00,-8.229250909713048401e-01,1.000000000000000000e+02,1.104335841326229506e+01,-1.516179263506112207e-03
9.757080639299474569e+02,4.628746850339045977e+02,3.007813397384737186e+00,4.308764275993387400e+02,1.250951747794821927e+02,-8.519087119346208103e-02,2.888696935963138799e+02,4.723043357538655584e+01,-8.576227749399935041e-01,4.708396522254503793e+02,1.228251887354617935e+02,-8.227161773167852854e-02,2.904927323603653804e+02,1.724961958365879866e+01,-6.276810676884952978e-01,5.105943292257153416e+02,1.212428124711435515e+02,-9.804548557756219418e-02,2.908085498964218800e+02,8.144959608937789142e+00,-6.278264840605296548e-01,5.287351199464610545e+02,0.000000000000000000e+00,-1.106776128556337113e+00,1.000000000000000568e+02,1.382873548788336393e+01,-7.656218815601367744e-02
