5.879609441766583041e+04
4.369106891327094490e+04
2.386435442178951871e-01
1.706751125693508220e+04
4.140450714585512287e+03
3.556989360290759183e+00
2.419022152007301629e+05
1.078020510521059441e+04
5.013303536542555783e+00
1.565914771686472523e+04
2.981982974196996565e+03
3.917593688324677803e+00
2.192650873062660103e+05
9.745709106165195408e+03
4.777885370043115643e+00
1.612147992805075046e+04
3.937343229123929177e+03
6.483862682616670092e+00
2.219226923874036293e+05
1.054450547155502682e+04
5.929405781181317892e+00
2.472463222455907962e+05
1.208437709672901656e+04
2.984677454353172443e+00
