9.000000000000002274e+02,5.266666666666667425e+02,3.141592653589793116e+00,4.080000000000000000e+02,1.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.666666666666666794e-04,0.000000000000000000e+00,4.510000000000000000e+02,1.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.666666666666666794e-04,0.000000000000000000e+00,4.930000000000000000e+02,1.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.666666666666666794e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.213458211726361924e-02,0.000000000000000000e+00,2.666666666666666794e-04,-4.213458211726361924e-02
9.003476375323937191e+02,5.259066129395587268e+02,3.140294773279303620e+00,4.080000000000000000e+02,1.248222133333333375e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.333359999999999879e+01,0.000000000000000000e+00,4.510000000000000000e+02,1.248222133333333375e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.333359999999999879e+01,0.000000000000000000e+00,4.929063776371438621e+02,1.247923360632363625e+02,3.183700401450873657e-03,-3.243558366803494408e+00,-1.442985137711360899e+01,1.054548855647476358e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.945018403088361936e-02,-2.162372244535662458e-01,1.326024990819242610e+01,8.960495530366437145e-03
9.006046627881751192e+02,5.252882205754294773e+02,3.139316605703803553e+00,4.080000000000000000e+02,1.241999822222222321e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.666693333333333626e+01,0.000000000000000000e+00,4.510000000000000000e+02,1.241999822222222321e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.666693333333333626e+01,0.000000000000000000e+00,4.927948371303841668e+02,1.241332573054308170e+02,6.878344509584416108e-03,-3.243558366803494408e+00,-2.776318471044694647e+01,1.054548855647476358e-01,1.000000000000000000e+02,0.000000000000000000e+00,-1.970995989903023826e-02,1.000000000000000000e+02,1.333333333333333215e+01,9.740224131853381095e-03
9.043461445767727582e+02,5.243011428336144490e+02,3.137486161344567925e+00,4.090685609004453909e+02,1.228942976880220357e+02,-4.437267257019534422e-02,5.342804502227246388e+01,-5.195071559889906609e+01,-2.218633628509767863e+00,4.510000000000000000e+02,1.231333066666666838e+02,0.000000000000000000e+00,0.000000000000000000e+00,-4.000026666666666131e+01,0.000000000000000000e+00,4.926867185181572495e+02,1.230300400373048149e+02,1.039350736174267029e-02,-3.243558366803494408e+00,-4.109651804378027151e+01,1.054548855647476358e-01,1.964381303318484697e+02,0.000000000000000000e+00,-1.391622709267625879e-01,1.000000000000000142e+02,1.253663673785117183e+01,-6.078002623104787616e-02
9.130469923104499230e+02,5.198176055065653145e+02,3.127975746836527904e+00,4.127126121099122997e+02,1.216644662299967194e+02,-9.607567243801085066e-02,1.174979487562424652e+02,-2.383622966119014563e+01,-4.115989320380566419e-01,4.532010952620484545e+02,1.212158144534966624e+02,-4.211514401920724709e-02,1.128857029953446869e+02,-4.701075396626459479e+01,-7.398352647521678760e-01,4.932163882980763105e+02,1.212700773231599243e+02,-4.247171646060494271e-03,8.915747993095210688e+01,-8.632254139028380280e+01,-2.434537001652688382e+00,2.784810206633770235e+02,0.000000000000000000e+00,-3.073874103663420954e-01,1.000000000000000000e+02,1.439186501944049290e+01,1.048967488636178835e-01
9.264166268497945111e+02,5.112586293335947403e+02,3.109695849912199606e+00,4.184290355186435590e+02,1.221044608701299410e+02,-1.066879890582233120e-01,1.783377927613824170e+02,2.593137939843253292e+01,-4.959356708846184708e-02,4.586265228661101787e+02,1.209081980598671890e+02,-7.722384059846088000e-02,1.682129637926641692e+02,1.029878941404338022e+01,-7.676873360741293117e-01,4.983661596812910943e+02,1.202814765182747720e+02,-6.725849254081538164e-02,1.697970961326267627e+02,1.045577822667599222e+01,-7.676412320073500162e-01,3.567995649715580271e+02,0.000000000000000000e+00,-4.933947012286132860e-01,1.000000000000000000e+02,1.532201876233152227e+01,1.356153161719088063e-01
9.435896529491160436e+02,5.002588156241077968e+02,3.086141301895848343e+00,4.261919080471038797e+02,1.232018017348493260e+02,-1.248212718597980220e-01,2.415126078872792448e+02,3.024897422518342083e+01,-4.966173151944799358e-01,4.662914725158005922e+02,1.213717990568282232e+02,-1.038308964096990999e-01,2.388639441950237483e+02,7.960717952828211708e+00,-6.178290969887878514e-01,5.061615535147847140e+02,1.207555784357837325e+02,-9.434026938928388728e-02,2.408231677832507671e+02,8.061782710412073172e+00,-6.178139227351742147e-01,4.408149495931340880e+02,0.000000000000000000e+00,-7.370477259167529382e-01,1.000000000000000000e+02,1.209266146800988118e+01,5.838053927241793062e-03
9.649919028302197148e+02,4.856733419237904172e+02,3.055298482946757765e+00,4.359144765342907704e+02,1.246028096093787951e+02,-1.548743311479809370e-01,2.977500902863499164e+02,4.116909501305500640e+01,-8.185211061321924220e-01,4.760626966054438185e+02,1.219099042702738416e+02,-1.296094241234799493e-01,2.994644400754949061e+02,1.312007864490246334e+01,-5.458552641228313629e-01,5.160736862883701406e+02,1.211700924585762493e+02,-1.195892106019460360e-01,3.009283879791322533e+02,6.826539572319824778e+00,-5.458432705040677790e-01,5.267283900354188972e+02,0.000000000000000000e+00,-1.019200705952112429e+00,1.000000000000000568e+02,1.317237201275620428e+01,-6.806605692098965932e-02
9.906688510810140542e+02,4.666174016699104072e+02,3.015593424870516959e+00,4.474038578890198892e+02,1.265091139090243786e+02,-1.967717839366055210e-01,3.489710356153456132e+02,5.817308978537462139e+01,-1.197572721877366186e+00,4.877195825450709776e+02,1.226911037144955827e+02,-1.547866762708575983e-01,3.546419954639246725e+02,2.226772307195907530e+01,-4.958704938855371669e-01,5.278438746969604836e+02,1.215347707978957175e+02,-1.434250624579025968e-01,3.545842383924029377e+02,5.943709179121102082e+00,-4.958507586225084363e-01,6.137680446633653446e+02,0.000000000000000000e+00,-1.315604999521777785e+00,1.000000000000000000e+02,1.386782842595628118e+01,-1.054993670469994704e-01
1.020278908969443137e+03,4.425326690701432426e+02,2.966219599256314954e+00,4.605266053150933772e+02,1.287614367112704770e+02,-2.475298617439954107e-01,3.975691144852159482e+02,6.755049329781850531e+01,-1.415236617583049306e+00,5.011307762231459719e+02,1.237593921191934783e+02,-1.760920277442100668e-01,4.037422172688419550e+02,2.974878232235919384e+01,-5.765029633697227318e-01,5.412387136291325760e+02,1.220094960909781037e+02,-1.759744015326542010e-01,4.036190152314438819e+02,7.089506506537422759e+00,-6.292278123571183324e-01,7.017345747617995357e+02,0.000000000000000000e+00,-1.602533702272062044e+00,1.000000000000000000e+02,1.344817611605577845e+01,-1.088343433561240747e-01
