5.635913440590137179e+04
4.271471881884997856e+04
2.026036795754287412e-01
1.644719494627403765e+04
4.007119808175445542e+03
3.570149475246100046e+00
2.427987619456367393e+05
1.082014544733548610e+04
5.031882480365344357e+00
1.501176907250719341e+04
2.863126013952359699e+03
3.930709036166685877e+00
2.200776785674855637e+05
9.781826712010151823e+03
4.795570161144068422e+00
1.544969978785739841e+04
3.819065846115151089e+03
6.506596199380355827e+00
2.227449834368334850e+05
1.058358402052995189e+04
5.951330398306041936e+00
2.481626735793981643e+05
1.212767513927161599e+04
2.995739275252131684e+00
