9.035011852558604915e+02,5.162879691480947031e+02,3.140729421120205256e+00,4.104127921955205807e+02,1.248133085969982830e+02,-6.942345206395012999e-03,5.663824682011652811e+01,-1.032485201145070253e+00,-6.709132318687096586e-01,4.504123620931506480e+02,1.246659624298656581e+02,-6.943483246726056546e-03,6.146105997954849443e+01,-2.134431882395033853e+01,-3.429798575095237001e-01,4.900014119419817007e+02,1.248150884584020730e+02,-7.853972956876556369e-05,6.151154016851464945e+01,-3.502736475658664261e+01,-3.429484298011685195e-01,8.802594353545471506e+01,1.106944585445470697e+00,-1.792852766341232751e-01
9.120793271102511426e+02,5.116489599898551432e+02,3.130373156686839575e+00,4.140983231653052030e+02,1.248264421426679718e+02,-3.822738564132270589e-02,1.213202847251919394e+02,-5.316420967224882332e+00,-9.302490996935131040e-01,4.540557137201590194e+02,1.235612998636288324e+02,-3.761435196168124578e-02,1.204857202216670373e+02,-4.266758537323678269e+01,-9.381685812939315472e-01,4.937076986908797949e+02,1.228993118037873984e+02,-3.218499900511049422e-02,1.205426274533793816e+02,-6.980815458533346884e+01,-9.553716719666941470e-01,1.758434245066508765e+02,1.359199476274209006e+00,-3.449380793624295949e-01
9.252831447940482121e+02,5.036713721791904277e+02,3.112784850289345595e+00,4.198258781235446691e+02,1.248415030098955611e+02,-8.196712603082546844e-02,1.739616211192856383e+02,3.229830762954112588e-03,-5.977640404386957984e-01,4.597262565940062018e+02,1.220538987969676867e+02,-8.101585332677807560e-02,1.738931875148304584e+02,-2.199003919295959619e+01,-4.984640475037780960e-01,4.994354521372497402e+02,1.205326693602407175e+02,-7.603217072968573853e-02,1.770295221663405414e+02,6.950176857612181180e+00,-5.068917509662876908e-01,2.590182679102045427e+02,4.653703881954608934e-01,-6.137581790659830672e-01
9.432408708830278101e+02,4.913368758624293378e+02,3.086078941265854247e+00,4.273593949327020596e+02,1.256965952388137424e+02,-1.153115576930610203e-01,2.330763350672459637e+02,2.616843793285250896e+01,-8.735635890522746028e-01,4.671249863501622599e+02,1.217657632232953375e+02,-1.174613781856435196e-01,2.297452864898162375e+02,-8.467966382002149572e+00,-8.672522865091784050e-01,5.070759426948533815e+02,1.210680914825342427e+02,-1.100763512229508828e-01,2.351239667344447639e+02,1.102462548451218005e+01,-8.672522871949296386e-01,3.450670801559350025e+02,-1.561164322330509391e+00,-8.360625228919106311e-01
9.659759552222553793e+02,4.740980403197716555e+02,3.049274500754299400e+00,4.366198855594768133e+02,1.271854596831302331e+02,-1.555067138225281476e-01,2.833079497593541873e+02,4.712385888047997895e+01,-9.515370713745678888e-01,4.762904625359905708e+02,1.220428597393867420e+02,-1.547591198923781997e-01,2.786964834706780607e+02,1.117079899978923940e+01,-9.516673548425357287e-01,5.164949122689907881e+02,1.215700805250736636e+02,-1.452408352036234918e-01,2.838741737197562429e+02,1.137150436362951389e+01,-9.517209895476685944e-01,4.325831800116052932e+02,-1.026572846494422597e+00,-1.134541578979062715e+00
9.928966838140495383e+02,4.519791290483536841e+02,2.999405371439030965e+00,4.474001697497917007e+02,1.293837041976521505e+02,-2.049880655416273512e-01,3.269674734230278546e+02,6.533023535287503591e+01,-1.346742448972816586e+00,4.869674064239287645e+02,1.227027326436125492e+02,-1.961495697834091390e-01,3.231874212904879755e+02,1.713379305804228991e+01,-1.044830425037706068e+00,5.274479275677800842e+02,1.220801602945269764e+02,-1.846209011576041559e-01,3.293964617688809540e+02,1.157004793609869431e+01,-1.044830472645453590e+00,4.880790811762591375e+02,8.279004450604391252e+01,-1.561842370645310618e+00
1.021751721138300582e+03,4.264930572864617488e+02,2.942500262261695365e+00,4.582945297096303534e+02,1.313610433022506072e+02,-2.506839556195436525e-01,3.235126473179565778e+02,5.173583512157450315e+01,-1.234304247352962403e+00,4.977423602678842371e+02,1.231444206597544309e+02,-2.306160148931364062e-01,3.196240664717847153e+02,8.384115349960337582e+00,-8.758288977612284087e-01,5.385085372542389450e+02,1.224995607839814937e+02,-2.195011160978642406e-01,3.266828928462381896e+02,1.013370895284321804e+01,-9.852676234903994246e-01,5.554228341954287771e+02,8.164061745207615672e+01,-1.753660083351118892e+00
1.052633042810681218e+03,3.954209405475632479e+02,2.875647247105703297e+00,4.690530684051702792e+02,1.328936344131671490e+02,-2.912616367452673938e-01,3.197109264809537308e+02,3.832538259312107698e+01,-1.107159815603741437e+00,5.083628242451851520e+02,1.233062826140506587e+02,-2.596473244093692179e-01,3.157481460308212604e+02,1.921671527896376130e-01,-7.343622453322126153e-01,5.494561884953055824e+02,1.228292421138357753e+02,-2.488921983004879213e-01,3.244678836952257939e+02,8.223860393431806415e+00,-8.556562486378814780e-01,6.243138840128951870e+02,7.777237545633313687e+01,-2.075716936536867063e+00
1.084379901773617803e+03,3.595907527000122172e+02,2.801434278399565603e+00,4.798325002481923320e+02,1.341971150989044190e+02,-3.367072723818985147e-01,3.213080815424657430e+02,3.493322271134866952e+01,-1.180977618315054434e+00,5.190984537643677186e+02,1.233857015324404642e+02,-2.865246174401205326e-01,3.155155645931184267e+02,9.877614548954554152e+00,-1.130669823527078455e+00,5.605918199896719898e+02,1.230620690205191892e+02,-2.706537452233562790e-01,3.292622033886722761e+02,6.728454413347302321e+00,-7.388453160627859173e-01,6.973816951053795492e+02,6.166248075237220405e+01,-2.307636928791194642e+00
1.116120753285465526e+03,3.199069134250132720e+02,2.722117446965408583e+00,4.913599239308659890e+02,1.356137170377896553e+02,-3.962945286300694203e-01,3.481380337785183201e+02,4.032405313057306984e+01,-1.756034634091125035e+00,5.309692514738549107e+02,1.235131931902214149e+02,-2.946008767431489428e-01,3.605670868355940684e+02,-8.190750067242499322e-01,9.257830721402908469e-02,5.725904828181779749e+02,1.232656020259504572e+02,-2.910198781739214424e-01,3.653402759526155705e+02,1.991412810828596891e+00,-2.307362563090734897e-01,7.740806727727049292e+02,3.624280036838425190e+01,-2.462346576460741066e+00
